reward/env_8,reward/env_0,reward/env_1,reward/env_2,reward/env_3,reward/env_4,reward/env_5,reward/env_6,reward/env_7,reward/env_9,reward/env_10,reward/env_11,reward/env_12,reward/env_13,reward/env_14,reward/env_15,train/entropy_loss,train/clip_range,train/value_loss,train/std,train/loss,train/learning_rate,train/approx_kl,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length,time/total_timesteps,eval/success_rate
,,,,,,,,,,,957.544898904307,,,,,,,,,,,,,,,,,,,
,,,,1216.083962314202,,,,,,,,,,,,,,,,,,,,,,,,,,
,504.39107611751194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1211.1844635499247,,,,,,,,,,,,,,,,,,
,,,,,1178.352503854905,,,,,,,,,,,,,,,,,,,,,,,,,
1176.6977482063587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,727.0487411773898,,,,,,,,,,,,,,,,,
,,1002.832971396066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,845.377494318204,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,909.1238485939526,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,873.9946569087779,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,977.5293700374641,,,,,,,,,,,,,,,,
,,,,,,,,,1209.1016450786717,,,,,,,,,,,,,,,,,,,,,
,,,,,,,926.7449437114159,,,,,,,,,,,,,,,,,,,,,,,
,,,,989.114954839458,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,776.3485710092434,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1214.7342685934768,,,,,,,,,,,,,,,
,,,,,,,,,,,950.1626063807435,,,,,,,,,,,,,,,,,,,
,722.5495021035656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1149.4698395727905,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,984.2926819141,,,,,,,,,,,,,,,,,,
955.8777606419748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,675.7432569523031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,959.1675328489977,,,,,,,,,,,,,,,,,
,,,,,,946.8480742460855,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,541.9443832495392,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1003.9998224637014,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,916.9813539847655,,,,,,,,,,,,,,,,
,,,,,,,,,737.7141767824357,,,,,,,,,,,,,,,,,,,,,
,,,,,,,774.3809067490521,,,,,,,,,,,,,,,,,,,,,,,
,,,1175.8799466719247,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,915.7092301216975,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,526.5603237401476,,,,,,,,,,,,,,,
,,,,,,,,,,,930.4668401291983,,,,,,,,,,,,,,,,,,,
,1232.6270954283987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,979.8234285481151,,,,,,,,,,,,,,,,,,
,,,,,571.6759618309159,,,,,,,,,,,,,,,,,,,,,,,,,
,,673.3205161719158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196.7357925514998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1204.0574077214405,,,,,,,,,,,,,,,,,
,,,,,,741.7209477815164,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1152.4227524029711,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,726.9524298364474,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1200.3717664227172,,,,,,,,,,,,,,,,
,,,,,,,,,,949.3838922645407,,,,,,,,,,,,,,,,,,,,
,,,,,,,1155.2557195586262,,,,,,,,,,,,,,,,,,,,,,,
,,,956.0460058365767,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,981.8105726962018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,960.684395251658,,,,,,,,,,,,,,,
,,,,,,,,,,,,1210.5753079051838,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,979.8621231436471,,,,,,,,,,,,,,,,,,,
,563.2905335227505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,973.8862332994152,,,,,,,,,,,,,,,,,,,,,,,,,
729.4099297759765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,462.0464814849246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,910.2736164126512,,,,,,,,,,,,,,,,
,,,,,,,,,736.8201435428575,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,981.4896032066338,,,,,,,,,,,,,,,,,
,,,,,,762.9883688818293,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,941.1542232736361,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,952.9542359942067,,,,,,,,,,,,,,,,,,,,
,,,,,,,,555.7291143428362,,,,,,,,,,,,,,,,,,,,,,
,,,983.7096343041507,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,728.8757662526568,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,705.8161255262809,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1215.956337884863,,,,,,,,,,,,,,,
,764.1407415329363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,988.7130579683574,,,,,,,,,,,,,,,,,,,
,,,,,744.935975162162,,,,,,,,,,,,,,,,,,,,,,,,,
982.407520650946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1208.0923172334612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1156.7836229779834,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,941.8389222169193,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,410.1263621030641,,,,,,,,,,,,,,,,
,,,,,,,753.1816856323702,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1206.5491628523846,,,,,,,,,,,,,,,,,,,,,
,,,,733.6713826969684,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,510.72088851383415,,,,,,,,,,,,,,,,,,,,
,,,,,,,,774.0080449447202,,,,,,,,,,,,,,,,,,,,,,
,,,970.5724890534362,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,936.3752504665187,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1153.201866249866,,,,,,,,,,,,,,,
,,,,,,,,,,,1168.2786781929412,,,,,,,,,,,,,,,,,,,
,698.2365132282432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1182.6421301583534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,478.60375360213175,,,,,,,,,,,,,,,,,,,,,,,,
941.4726873559781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1110.702166033982,,,,,,,,,,,,,,,,
,,,,,,,703.7360225493642,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,948.050273733826,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,787.0542405537977,,,,,,,,,,,,,,,,,
,,,,,114.74617945745153,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,744.0239121266189,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,938.5967699741204,,,,,,,,,,,,,,,,,,,,
,,,,,,,,955.8396046042593,,,,,,,,,,,,,,,,,,,,,,
,,,980.0178105087467,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,729.1998344777637,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1004.4889458966633,,,,,,,,,,,,,,,
,,,,,,,,,,,986.5290617149061,,,,,,,,,,,,,,,,,,,
,988.5178851370978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,723.6975698315753,,,,,,,-6.538095433264971,0.2,36787.95089263916,0.7255451679229736,15922.5361328125,0.0003,0.004834941,0.028338623046875,0.2346697449684143,-0.0016456784897854958,700,,,,
,,,,,,535.9189134235684,,,,,,,,,,,,,,,,,,,,,,,,
,,976.897226976425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728.9649916752403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,666.179903410661,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1000.6895367648343,,,,,,,,,,,,,,,,
,,,,,1194.088249430724,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,969.8007093511984,,,,,,,,,,,,,,,,,,,,
,,,,,,,762.9552836295036,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1153.5293611099255,,,,,,,,,,,,,,,,,,,,,,
,,,,759.8947223509864,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,959.2420476784982,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,737.6615287047432,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,982.7581697693158,,,,,,,,,,,,,,,
,,,,,,,,,,,1163.6570042501119,,,,,,,,,,,,,,,,,,,
,996.5687778828226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,954.8410700020115,,,,,,,,,,,,,,,,,,,,,
,,1151.000441500862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148.8715511087132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,918.7453403967587,,,,,,,,,,,,,,,,
,,,,,,770.8143335431505,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,735.0765552991453,,,,,,,,,,,,,,,,,,,,
,,,,,,,751.3717908988611,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,737.230996614114,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1048.7473735520277,,,,,,,,,,,,,,,,,
,,,,,436.56236111587776,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1186.7268175647328,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,785.4903789996598,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1245.8674618011314,,,,,,,,,,,,,,,,,,
,924.701614643847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,725.0676287064178,,,,,,,,,,,,,,,
,,,,,,,,,,,762.5108192624081,,,,,,,,,,,,,,,,,,,
,,942.9807668469417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,942.0679853241281,,,,,,,,,,,,,,,,,,,,,,,,
765.7718320311731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,746.518425393634,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1156.4333674499098,,,,,,,,,,,,,,,,
,,,,,,,735.3276300996304,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,929.7725920639774,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,846.1336700700001,54.37,2304000,0.73
,,,,,,,,923.471490831881,,,,,,,,,,,,,,,,,,,,,,
,,,1156.0116447125577,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,983.0471637362491,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,955.0156250791391,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,451.09468473555387,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1174.3991549195555,,,,,,,,,,,,,,,
,,,,,,,,,,,499.6488136395187,,,,,,,,,,,,,,,,,,,
,716.4486450008687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1008.1549157352889,,,,,,,,,,,,,,,,,,
,,954.6164506314199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320.1649188629293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,942.7905637881962,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1222.2081603954066,,,,,,,,,,,,,,,,,,,,,
,,,,,,941.260150248629,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1014.0393097514759,,,,,,,,,,,,,,,,
,,,,,,,,934.0080627594336,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,784.6974777568382,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1144.2751294258355,,,,,,,,,,,,,,,,,,,,,,,,,
,,,514.1905283576511,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,582.3457569871356,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,969.4816233234069,,,,,,,,,,,,,,,,,
,,,,,,,,,,,974.6763838105855,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,982.2280798251044,,,,,,,,,,,,,,,
,,677.6164577635147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,979.4588374996323,,,,,,,,,,,,,,,,,,
,726.0605693270286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,980.7154380432845,,,,,,,,,,,,,,,,
1215.260100155729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,693.0568291840179,,,,,,,,,,,,,,,,,,,,
,,,,,,,,708.9201460951637,,,,,,,,,,,,,,,,,,,,,,
,,,,,,739.8176516884034,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1202.0206144416093,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,748.8228465019932,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1007.4440028781864,,,,,,,,,,,,,,,,,,,,,
,,,1195.4248620834842,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1101.9258389515883,,,,,,,,,,,,,,,,,,,
,,,,971.8699725530363,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,759.1015436255433,,,,,,,,,,,,,,,
,,978.5753512545622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1011.393075303295,,,,,,,,,,,,,,,,,,
,969.388027328645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,986.5246628748403,,,,,,,,,,,,,,,,,
,,,,,,,,715.240831668702,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,961.6174533081019,,,,,,,,,,,,,,,,
,,,,,902.678594438923,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,766.0325519431304,,,,,,,,,,,,,,,,,,,,,,,,
740.343693456314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,776.7658635945352,,,,,,,,,,,,,,,,,,,,
,,,,,,,746.1477040771543,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,293.30326379931245,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,896.9847726154734,,,,,,,,,,,,,,,,,,,
,,,489.1428182022593,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,743.1019601945025,,,,,,,,,,,,,,,,,,,,,,,,,,
,,981.7393514776115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1166.8746833028104,,,,,,,,,,,,,,,
,,,,,,,,,,,,921.6357421760702,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,469.78423932239593,,,,,,,,,,,,,,,,,
,788.8909922679854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,935.6530408627237,,,,,,,,,,,,,,,,,,,,,,
,,,,,,732.8026691438779,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,537.7590449670083,,,,,,,,,,,,,,,,
,,,,,641.5166836092407,,,,,,,,,,,,,,,,,,,,,,,,,
558.0480212248351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,924.7828900846395,,,,,,,,,,,,,,,,,,,,,,,
,,,735.8882355176445,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,681.56798127189,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,740.0469567487061,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1209.430595353848,,,,,,,,,,,,,,,,,,,,,
,,,,977.7129812579675,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,760.6292118789918,,,,,,,,,,,,,,,
,,,,,,,,,,,,,765.5930326032928,,,,,,,,,,,,,,,,,
,,765.4562137206433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,739.0821199393577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,66.34036009032386,,,,,,,,,,,,,,,,,,
,,,1129.0516470305165,,,,,,,,,,,,,-6.5049081172794105,0.2,36248.982942199706,0.7213998436927795,17010.099609375,0.0003,0.0027282033,0.01507568359375,0.22783315181732178,-0.0007624205584761512,710,,,,
,,,,,,744.3641399304988,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,733.2721190543647,,,,,,,,,,,,,,,,
960.5495750981197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,737.9230383980504,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,752.3303148717177,,,,,,,,,,,,,,,,,,,,,,,
,,,,,248.6506990876679,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1179.1075891049063,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,749.666511655013,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1002.3305353282979,,,,,,,,,,,,,,,,,,,,
,,,,763.5222206534497,,,,,,,,,,,,,,,,,,,,,,,,,,
,,690.9251474581349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,934.3757622686868,,,,,,,,,,,,,,,
,,,,,,,,,,,,,986.3801000476824,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,949.9818614861384,,,,,,,,,,,,,,,,,,
,474.8232678899391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1178.0542068081672,,,,,,,,,,,,,,,,,,,,,,,,
,,,1205.8215978249605,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1226.7429447408326,,,,,,,,,,,,,,,,
1191.7098266483808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,987.3998667894659,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,983.8472194814867,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,991.4453487717665,,,,,,,,,,,,,,,,,,,,,,,
,,,,,678.3863213373435,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,326.5691703213575,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,769.2368293919287,,,,,,,,,,,,,,,,,,,,
,,,,937.8214210166409,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,956.1421727875106,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,737.7484013032533,,,,,,,,,,,,,,,
,,,,,,,,,,,,899.3667941410743,,,,,,,,,,,,,,,,,,
,,715.0345291952558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,554.3976154130393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,967.9782411861255,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1164.007612540708,,,,,,,,,,,,,,,,,,,,,
976.6260460444504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,950.244589819571,,,,,,,,,,,,,,,,
,,,980.6243185581137,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1186.6069588622831,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,457.7449174876756,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,964.1867946669547,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,294.1294940723691,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,964.3000257639021,,,,,,,,,,,,,,,,,,,,
,,,,999.0004660055635,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,931.0408459850739,,,,,,,,,,,,,,,,,,
,,1127.1274156726292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,959.3285213701623,,,,,,,,,,,,,,,
,,,,,,,,,,,,,736.7577733171263,,,,,,,,,,,,,,,,,
,978.9722834147982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1190.5095871631513,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,936.1589283081669,,,,,,,,,,,,,,,,
,,,,,,,,,750.1023933879042,,,,,,,,,,,,,,,,,,,,,
732.1716996649978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,787.8083851086036,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1213.59354360354,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,737.213100950491,,,,,,,,,,,,,,,,,,,,,,,
,,,,,463.22437201927175,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,764.0770485304117,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,740.6157741433088,,,,,,,,,,,,,,,,,,,,
,,,,495.88003078922736,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,498.60399675249573,,,,,,,,,,,,,,,
,,,,,,,,,,,,536.4270045383211,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,739.1841375938125,,,,,,,,,,,,,,,,,
,,514.6457068264441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,965.7647464684127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,955.3314403308257,,,,,,,,,,,,,,,,
1141.179769452242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,729.5782398196557,,,,,,,,,,,,,,,,,,,,,
,,,992.7338920427432,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,517.346091171571,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1227.6206676580966,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,542.5726398174705,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,723.0122328807622,,,,,,,,,,,,,,,,,,,,
,,,,,570.6885268925157,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,876.4599243206865,,,,,,,,,,,,,,,,,,,
,,,,999.6625216593129,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,941.1042504750974,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,787.3530589169173,,,,,,,,,,,,,,,
,,720.6361386708883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1156.03419687917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,498.1749698110919,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1012.8531706519528,,,,,,,,,,,,,,,,
980.4759376598507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,735.5835201832998,,,,,,,,,,,,,,,,,,,,,
,,,726.16214302709,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,527.6239488864792,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,771.5347350171077,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,695.7625492431791,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,547.4708788554369,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,619.80270546,59.63,2352000,0.56
,,,,,756.939290969521,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,276.7950507637878,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,963.0833583821353,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,747.8554412831375,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,730.1323635342064,,,,,,,,,,,,,,,
,,454.3974562202363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,955.2642017951839,,,,,,,,,,,,,,,,,
,921.4565041189669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989.7185349802619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,929.2888857786116,,,,,,,,,,,,,,,,
,,,1221.9839424997258,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,980.5961732895012,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,482.29333095130494,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1173.1113876257004,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,739.6862204836807,,,,,,,,,,,,,,,,,,,,
,,,,,1212.937759542145,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,466.44891832639934,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,985.030945693029,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,967.0507540474073,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,862.8113829706042,,,,,,,,,,,,,,,,,,,
,,962.8436375404399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,729.5685768606737,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,770.4196537734318,,,,,,,,,,,,,,,
935.0963284230871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,974.3411003968346,,,,,,,,,,,,,,,,
,990.3890727187512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1151.7084153642975,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,683.2333782225278,,,,,,,,-6.471888122707606,0.2,36436.55326538086,0.7175884246826172,18472.0,0.0003,0.004167119,0.024981689453125,0.31496983766555786,-0.0014502696617455513,720,,,,
,,,,,,654.7140947395019,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,744.7775292560116,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,255.4301657745479,,,,,,,,,,,,,,,,,,,,,
,,,,,,,969.4743816719645,,,,,,,,,,,,,,,,,,,,,,,
,,,,957.1967568360524,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,976.3551174723355,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,726.4913069322474,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,741.8549196309916,,,,,,,,,,,,,,,,,,
,,1194.2595938300487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,925.9709350245257,,,,,,,,,,,,,,,
739.9862245959458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1199.6203361853493,,,,,,,,,,,,,,,,
,752.5261139870215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,929.475900567351,,,,,,,,,,,,,,,,,
,,,,,,,,686.7051120699674,,,,,,,,,,,,,,,,,,,,,,
,,,991.0056572807418,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,929.9047661143138,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1217.7342221980377,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,965.7343081842324,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,964.0875299213178,,,,,,,,,,,,,,,,,,,,
,,,,524.7405249145719,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,975.5143971477828,,,,,,,,,,,,,,,,,,,
,,,,,1221.376927907007,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,780.6148317600694,,,,,,,,,,,,,,,,,,
